AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
STX2 ENSG00000111450.9 0.267089 0.089903 ENSG00000111450
FOXC1 ENSG00000054598.5 0.023179 0.046585 ENSG00000054598
ZNF766 ENSG00000196214.6 0.102584 0.076145 ENSG00000196214
OLIG2 ENSG00000205927.4 0.018117 0.048775 ENSG00000205927
PPP1CA ENSG00000172531.10 0.013901 0.035958 ENSG00000172531
RFC4 ENSG00000163918.6 0.035392 0.050905 ENSG00000163918
ATP6V1D ENSG00000100554.7 0.01003 0.038123 ENSG00000100554
MSX2 ENSG00000120149.7 0.097033 0.086006 ENSG00000120149
TRAF3IP3 ENSG00000009790.10 0.038827 0.05869 ENSG00000009790
RRP1B ENSG00000160208.11 0.014888 0.035955 ENSG00000160208
NEK3 ENSG00000136098.12 0.038783 0.050417 ENSG00000136098
NUP54 ENSG00000138750.10 0.140023 0.068164 ENSG00000138750
SDK2 ENSG00000069188.12 0.259652 0.093035 ENSG00000069188
SCARB1 ENSG00000073060.11 0.012558 0.053494 ENSG00000073060
PPP2R5A ENSG00000066027.6 0.233323 0.072196 ENSG00000066027
PSG5 ENSG00000204941.9 0.024365 0.069812 ENSG00000204941
GJA3 ENSG00000121743.3 0.063166 0.053729 ENSG00000121743
LAP3 ENSG00000002549.8 0.027613 0.041338 ENSG00000002549
RRP36 ENSG00000124541.6 0.046351 0.051483 ENSG00000124541
METTL9 ENSG00000197006.9 0.050686 0.04666 ENSG00000197006
RP11-6L6.2 ENSG00000250673.1 0.028403 0.061887 ENSG00000250673
SHB ENSG00000107338.8 0.01228 0.03919 ENSG00000107338
INMT ENSG00000241644.2 0.037913 0.059918 ENSG00000241644
FBLL1 ENSG00000188573.7 0.119296 0.070498 ENSG00000188573
CDAN1 ENSG00000140326.8 0.011493 0.03641 ENSG00000140326
HSPA12B ENSG00000132622.6 0.037501 0.043854 ENSG00000132622
TTBK1 ENSG00000146216.7 0.144237 0.079723 ENSG00000146216
DLD ENSG00000091140.8 0.176954 0.07585 ENSG00000091140
CLN3 ENSG00000188603.12 0.010886 0.02806 ENSG00000188603
INTS12 ENSG00000138785.10 0.099475 0.053321 ENSG00000138785
NDNF ENSG00000173376.9 0.292603 0.077691 ENSG00000173376
HRK ENSG00000135116.5 0.124248 0.063515 ENSG00000135116
FAM189A2 ENSG00000135063.13 0.080025 0.058446 ENSG00000135063
UBE2H ENSG00000186591.7 0.039743 0.040851 ENSG00000186591
C11orf21 ENSG00000110665.7 0.04575 0.060066 ENSG00000110665
MVP ENSG00000013364.14 0.030923 0.031235 ENSG00000013364
HCAR1 ENSG00000196917.4 0.097467 0.061162 ENSG00000196917
GIMAP1 ENSG00000213203.2 0.144384 0.081189 ENSG00000213203
C2orf27A ENSG00000197927.8 0.111092 0.068574 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.090859 0.055082 ENSG00000099377
PM20D2 ENSG00000146281.5 0.090489 0.065139 ENSG00000146281
ZNF626 ENSG00000188171.10 0.02415 0.053441 ENSG00000188171
ANK3 ENSG00000151150.15 0.170622 0.080612 ENSG00000151150
GLRB ENSG00000109738.6 0.204838 0.089648 ENSG00000109738
KCNC4 ENSG00000116396.9 0.019703 0.04096 ENSG00000116396
CD164 ENSG00000135535.10 0.023382 0.039348 ENSG00000135535
AATK ENSG00000181409.7 0.039826 0.044834 ENSG00000181409
PROZ ENSG00000126231.9 0.138752 0.078686 ENSG00000126231
CLEC4G ENSG00000182566.8 0.034942 0.063456 ENSG00000182566
PDGFA ENSG00000197461.9 0.083987 0.059197 ENSG00000197461
LAMC1 ENSG00000135862.5 0.042838 0.043398 ENSG00000135862
POM121L2 ENSG00000158553.3 0.014044 0.05262 ENSG00000158553
AP1M2 ENSG00000129354.7 0.090177 0.065069 ENSG00000129354
PSMB5 ENSG00000100804.14 0.109829 0.070122 ENSG00000100804
CSN1S1 ENSG00000126545.9 0.026047 0.038465 ENSG00000126545
C2orf78 ENSG00000187833.7 0.018702 0.043031 ENSG00000187833
C12orf65 ENSG00000130921.3 0.015694 0.033467 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.034059 0.052102 ENSG00000077616
JAG2 ENSG00000184916.4 0.023992 0.054355 ENSG00000184916
THAP5 ENSG00000177683.9 0.06337 0.047395 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.013201 0.040516 ENSG00000152760
DENND3 ENSG00000105339.6 0.014908 0.049261 ENSG00000105339
C19orf60 ENSG00000006015.13 0.055147 0.051173 ENSG00000006015
UCKL1 ENSG00000198276.9 0.030713 0.042045 ENSG00000198276
TENC1 ENSG00000111077.13 0.097537 0.064822 ENSG00000111077
TMEM150A ENSG00000168890.9 0.011525 0.030204 ENSG00000168890
NARFL ENSG00000103245.9 0.048207 0.05342 ENSG00000103245
TRAK1 ENSG00000182606.10 0.055337 0.050571 ENSG00000182606
C4orf22 ENSG00000197826.7 0.010832 0.037075 ENSG00000197826
UTS2B ENSG00000188958.5 0.017836 0.03838 ENSG00000188958
SUSD2 ENSG00000099994.10 0.109693 0.065007 ENSG00000099994
NIT2 ENSG00000114021.6 0.019995 0.032902 ENSG00000114021
STRIP2 ENSG00000128578.5 0.054456 0.050993 ENSG00000128578
ZNF83 ENSG00000167766.13 0.207404 0.087725 ENSG00000167766
SSBP4 ENSG00000130511.10 0.031787 0.049879 ENSG00000130511
NFYA ENSG00000001167.10 0.091676 0.0693 ENSG00000001167
LPPR1 ENSG00000148123.10 0.037375 0.051829 ENSG00000148123
ZNF425 ENSG00000204947.4 0.050046 0.050716 ENSG00000204947
TTLL12 ENSG00000100304.12 0.055388 0.062273 ENSG00000100304
PTPN6 ENSG00000111679.12 0.01747 0.038733 ENSG00000111679
TOM1L2 ENSG00000175662.13 0.043715 0.052212 ENSG00000175662
LACTB2 ENSG00000147592.4 0.026977 0.046069 ENSG00000147592
PFKP ENSG00000067057.11 0.071082 0.066934 ENSG00000067057
ZNF69 ENSG00000198429.5 0.032589 0.055596 ENSG00000198429
TRDMT1 ENSG00000107614.17 0.043408 0.043893 ENSG00000107614
UCHL3 ENSG00000118939.13 0.064132 0.057862 ENSG00000118939
NEB ENSG00000183091.15 0.059255 0.050352 ENSG00000183091
CDK17 ENSG00000059758.3 0.068575 0.061598 ENSG00000059758
UFL1 ENSG00000014123.9 0.02751 0.047162 ENSG00000014123
OR10AD1 ENSG00000172640.2 0.211374 0.072408 ENSG00000172640
AKT1 ENSG00000142208.11 0.253164 0.079436 ENSG00000142208
APBB1IP ENSG00000077420.11 0.039031 0.05909 ENSG00000077420
ARHGAP30 ENSG00000186517.9 0.02425 0.043306 ENSG00000186517
FAM192A ENSG00000172775.12 0.092519 0.07059 ENSG00000172775
PRDX6 ENSG00000117592.8 0.094324 0.058609 ENSG00000117592
CKAP2L ENSG00000169607.8 0.038234 0.048723 ENSG00000169607
TIMP4 ENSG00000157150.4 0.076908 0.074051 ENSG00000157150
SSX2IP ENSG00000117155.12 0.020723 0.052218 ENSG00000117155
CACNB2 ENSG00000165995.14 0.338993 0.097312 ENSG00000165995
ARC ENSG00000198576.2 0.102389 0.071347 ENSG00000198576
NUCB1 ENSG00000104805.11 0.0174 0.038082 ENSG00000104805
TGS1 ENSG00000137574.6 0.012697 0.03249 ENSG00000137574
FOXRED2 ENSG00000100350.10 0.068459 0.068186 ENSG00000100350
TRIM69 ENSG00000185880.8 0.06229 0.048836 ENSG00000185880
CDADC1 ENSG00000102543.10 0.015054 0.036029 ENSG00000102543
CPSF1 ENSG00000071894.10 0.328389 0.083994 ENSG00000071894
MYL4 ENSG00000198336.5 0.025663 0.045071 ENSG00000198336
PPP1R3E ENSG00000235194.4 0.050764 0.055707 ENSG00000235194
RAB11FIP4 ENSG00000131242.11 0.011628 0.028708 ENSG00000131242
CYB561D1 ENSG00000174151.10 0.073037 0.06433 ENSG00000174151
PRSS37 ENSG00000165076.9 0.055126 0.045863 ENSG00000165076
HP ENSG00000257017.4 0.088399 0.05372 ENSG00000257017
UBE4B ENSG00000130939.14 0.063967 0.049892 ENSG00000130939
AKAP7 ENSG00000118507.11 0.058565 0.063891 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.056725 0.055428 ENSG00000166143
MBD6 ENSG00000166987.10 0.04471 0.072249 ENSG00000166987
ASS1 ENSG00000130707.13 0.016086 0.040394 ENSG00000130707
PRPH2 ENSG00000112619.6 0.456518 0.076335 ENSG00000112619
TNNC2 ENSG00000101470.5 0.113538 0.07371 ENSG00000101470
GAD1 ENSG00000128683.9 0.040677 0.049395 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.046898 0.050768 ENSG00000118514
NIF3L1 ENSG00000196290.10 0.030138 0.036036 ENSG00000196290
FAM20A ENSG00000108950.7 0.030159 0.039359 ENSG00000108950
FABP3 ENSG00000121769.3 0.09276 0.06616 ENSG00000121769
MMP17 ENSG00000198598.2 0.026492 0.053005 ENSG00000198598
UBXN6 ENSG00000167671.7 0.031021 0.066176 ENSG00000167671
FAM86C1 ENSG00000158483.11 0.102224 0.064354 ENSG00000158483
TUBA1C ENSG00000167553.10 0.023594 0.046676 ENSG00000167553
SLC45A4 ENSG00000022567.5 0.011807 0.035517 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.085683 0.069977 ENSG00000143036
TLN2 ENSG00000171914.10 0.014842 0.051587 ENSG00000171914
C9orf69 ENSG00000238227.3 0.039636 0.04003 ENSG00000238227
WLS ENSG00000116729.9 0.022381 0.036086 ENSG00000116729
EPHB6 ENSG00000106123.7 0.265962 0.078031 ENSG00000106123
TBC1D24 ENSG00000162065.7 0.066476 0.057393 ENSG00000162065
MALT1 ENSG00000172175.8 0.065438 0.067231 ENSG00000172175
SLFN11 ENSG00000172716.12 0.015453 0.035787 ENSG00000172716
NPRL3 ENSG00000103148.11 0.084084 0.059991 ENSG00000103148
ARHGAP12 ENSG00000165322.13 0.07508 0.05719 ENSG00000165322
FBXO17 ENSG00000269190.1 0.063299 0.052736 ENSG00000269190
TCP11L1 ENSG00000176148.11 0.075236 0.056665 ENSG00000176148
TRMT44 ENSG00000155275.14 0.113 0.07369 ENSG00000155275
UBE2S ENSG00000108106.9 0.121608 0.086964 ENSG00000108106
CLCN3 ENSG00000109572.9 0.118338 0.075243 ENSG00000109572
NOL8 ENSG00000198000.7 0.031789 0.037887 ENSG00000198000
RPL3 ENSG00000100316.11 0.039532 0.047572 ENSG00000100316
ARHGAP33 ENSG00000004777.14 0.014146 0.038539 ENSG00000004777
HSD17B14 ENSG00000087076.4 0.059964 0.065525 ENSG00000087076
CENPM ENSG00000100162.10 0.036471 0.036707 ENSG00000100162
C1orf122 ENSG00000197982.11 0.013135 0.028379 ENSG00000197982
ECHS1 ENSG00000127884.4 0.015847 0.052102 ENSG00000127884
NUSAP1 ENSG00000137804.8 0.039989 0.05107 ENSG00000137804
SPINK8 ENSG00000229453.1 0.011332 0.030862 ENSG00000229453
TMEM63A ENSG00000196187.7 0.012806 0.038707 ENSG00000196187
RCOR3 ENSG00000117625.9 0.04956 0.053778 ENSG00000117625
MTMR7 ENSG00000003987.9 0.018909 0.041747 ENSG00000003987
RPL14 ENSG00000188846.9 0.026589 0.038365 ENSG00000188846
PIEZO1 ENSG00000103335.15 0.012157 0.048031 ENSG00000103335
USP39 ENSG00000168883.15 0.065064 0.054861 ENSG00000168883
GPR125 ENSG00000152990.9 0.043002 0.050415 ENSG00000152990
C21orf2 ENSG00000160226.11 0.037073 0.046349 ENSG00000160226
PRKCZ ENSG00000067606.11 0.209309 0.093349 ENSG00000067606
ATXN2 ENSG00000204842.9 0.025255 0.048489 ENSG00000204842
PRIMA1 ENSG00000175785.8 0.032119 0.042481 ENSG00000175785
THBD ENSG00000178726.6 0.030873 0.042086 ENSG00000178726
TBC1D4 ENSG00000136111.8 0.068487 0.068023 ENSG00000136111
SPON2 ENSG00000159674.7 0.023333 0.059551 ENSG00000159674
H3F3B ENSG00000132475.4 0.010211 0.038028 ENSG00000132475
ASCL5 ENSG00000232237.2 0.351354 0.08524 ENSG00000232237
CMTM3 ENSG00000140931.15 0.014084 0.042693 ENSG00000140931
FKBP15 ENSG00000119321.4 0.041717 0.052207 ENSG00000119321
CAPS ENSG00000105519.8 0.042668 0.056348 ENSG00000105519
MPC1 ENSG00000060762.14 0.069975 0.059954 ENSG00000060762
CD300LB ENSG00000178789.4 0.029613 0.04983 ENSG00000178789
HSPA2 ENSG00000126803.8 0.100965 0.058937 ENSG00000126803
ITPA ENSG00000125877.7 0.044323 0.057865 ENSG00000125877
CCDC50 ENSG00000152492.9 0.011567 0.033272 ENSG00000152492
TTC26 ENSG00000105948.9 0.047386 0.057225 ENSG00000105948
F5 ENSG00000198734.6 0.203322 0.085234 ENSG00000198734
HOXD13 ENSG00000128714.5 0.05032 0.050124 ENSG00000128714
PCDH8 ENSG00000136099.9 0.019363 0.040644 ENSG00000136099
SMIM17 ENSG00000268182.1 0.091601 0.070384 ENSG00000268182
KRI1 ENSG00000129347.15 0.219752 0.079728 ENSG00000129347
GRIP1 ENSG00000155974.7 0.011839 0.039804 ENSG00000155974
TRO ENSG00000067445.15 0.022784 0.042858 ENSG00000067445
SEC23B ENSG00000101310.10 0.108681 0.058892 ENSG00000101310
GIMAP6 ENSG00000133561.11 0.036105 0.057094 ENSG00000133561
RBCK1 ENSG00000125826.15 0.023305 0.050134 ENSG00000125826
C13orf45 ENSG00000178734.4 0.084618 0.06341 ENSG00000178734
ZDHHC13 ENSG00000177054.9 0.060351 0.069234 ENSG00000177054
LINGO2 ENSG00000174482.6 0.146105 0.080035 ENSG00000174482
ATP2C2 ENSG00000064270.8 0.175007 0.092846 ENSG00000064270
ATF6 ENSG00000118217.5 0.098313 0.062931 ENSG00000118217
MPG ENSG00000103152.7 0.173838 0.085423 ENSG00000103152
HSPA1B ENSG00000204388.5 0.060551 0.056132 ENSG00000204388
MRPL50 ENSG00000136897.6 0.010039 0.051113 ENSG00000136897
LENG8 ENSG00000167615.12 0.02774 0.071136 ENSG00000167615
CPZ ENSG00000109625.14 0.145769 0.078866 ENSG00000109625
PSMA5 ENSG00000143106.8 0.015 0.034975 ENSG00000143106
ZNF628 ENSG00000197483.8 0.137379 0.067397 ENSG00000197483
GTDC1 ENSG00000121964.9 0.018528 0.034676 ENSG00000121964
C1GALT1 ENSG00000106392.5 0.089575 0.064415 ENSG00000106392
PEG3 ENSG00000198300.8 0.017596 0.059336 ENSG00000198300
CC2D2A ENSG00000048342.11 0.04694 0.054361 ENSG00000048342
SNX7 ENSG00000162627.12 0.051603 0.054565 ENSG00000162627
NIPSNAP1 ENSG00000184117.7 0.060882 0.050058 ENSG00000184117
LAMC2 ENSG00000058085.10 0.044197 0.045995 ENSG00000058085
UBAP2L ENSG00000143569.14 0.049951 0.065112 ENSG00000143569
PARP14 ENSG00000173193.9 0.1155 0.069904 ENSG00000173193
ZNF329 ENSG00000181894.10 0.037184 0.040598 ENSG00000181894
TMEM165 ENSG00000134851.7 0.03399 0.051379 ENSG00000134851
JHDM1D ENSG00000006459.6 0.027479 0.039212 ENSG00000006459
FAIM ENSG00000158234.8 0.026347 0.043451 ENSG00000158234
STK38 ENSG00000112079.8 0.072893 0.06168 ENSG00000112079
MSH3 ENSG00000113318.9 0.208588 0.068361 ENSG00000113318
OLFM4 ENSG00000102837.6 0.431175 0.083408 ENSG00000102837
CDCA5 ENSG00000146670.5 0.055156 0.053736 ENSG00000146670
CENPJ ENSG00000151849.10 0.091347 0.065781 ENSG00000151849
MICALCL ENSG00000133808.4 0.283105 0.087701 ENSG00000133808
SPNS1 ENSG00000169682.13 0.017472 0.030227 ENSG00000169682
TCAIM ENSG00000179152.14 0.046191 0.045085 ENSG00000179152
ERP44 ENSG00000023318.7 0.071904 0.060733 ENSG00000023318
GATM ENSG00000171766.11 0.142763 0.062864 ENSG00000171766
CNN2 ENSG00000064666.10 0.245192 0.096427 ENSG00000064666
TFF3 ENSG00000160180.14 0.036631 0.047123 ENSG00000160180
NPIPB6 ENSG00000198156.6 0.05077 0.049753 ENSG00000198156
FAM134B ENSG00000154153.9 0.012608 0.0403 ENSG00000154153
BBS2 ENSG00000125124.7 0.076302 0.065135 ENSG00000125124
GLUD1 ENSG00000148672.7 0.024876 0.041948 ENSG00000148672
C5orf63 ENSG00000164241.9 0.01565 0.038836 ENSG00000164241
METTL13 ENSG00000010165.14 0.0108 0.041272 ENSG00000010165
GGT1 ENSG00000100031.14 0.072589 0.057604 ENSG00000100031
PEX6 ENSG00000124587.9 0.172107 0.070348 ENSG00000124587
GPR179 ENSG00000188888.7 0.023865 0.045564 ENSG00000188888
LYRM5 ENSG00000205707.6 0.150136 0.07033 ENSG00000205707
PHC3 ENSG00000173889.10 0.024861 0.035717 ENSG00000173889
PLXDC2 ENSG00000120594.11 0.062078 0.062434 ENSG00000120594
CPT1B ENSG00000205560.8 0.05214 0.053176 ENSG00000205560
SPTBN2 ENSG00000173898.7 0.06683 0.059774 ENSG00000173898
TTC38 ENSG00000075234.12 0.051945 0.051024 ENSG00000075234
C1orf233 ENSG00000228594.1 0.095827 0.060169 ENSG00000228594
CES2 ENSG00000172831.7 0.042751 0.045507 ENSG00000172831
CACNA1C ENSG00000151067.16 0.073608 0.06334 ENSG00000151067
EPHA1 ENSG00000146904.4 0.03909 0.04656 ENSG00000146904
RPAIN ENSG00000129197.10 0.065561 0.050629 ENSG00000129197
ZNF740 ENSG00000139651.9 0.046836 0.056688 ENSG00000139651
ARL9 ENSG00000196503.2 0.146748 0.07859 ENSG00000196503
CAPRIN2 ENSG00000110888.13 0.037546 0.056252 ENSG00000110888
CFHR3 ENSG00000116785.9 0.247629 0.087499 ENSG00000116785
ADCY8 ENSG00000155897.5 0.03215 0.055199 ENSG00000155897
TAP1 ENSG00000168394.9 0.044668 0.056093 ENSG00000168394
LIN7B ENSG00000104863.7 0.013395 0.048969 ENSG00000104863
GJB2 ENSG00000165474.5 0.151199 0.081204 ENSG00000165474
LRMP ENSG00000118308.10 0.032602 0.051269 ENSG00000118308
GLG1 ENSG00000090863.7 0.048073 0.062468 ENSG00000090863
ATP5SL ENSG00000105341.14 0.020897 0.033189 ENSG00000105341
EFCAB14 ENSG00000159658.6 0.096876 0.068423 ENSG00000159658
BEAN1 ENSG00000166546.9 0.060795 0.057785 ENSG00000166546
LAMP5 ENSG00000125869.5 0.026752 0.060333 ENSG00000125869
MRC1 ENSG00000120586.4 0.016698 0.03922 ENSG00000120586
GPR45 ENSG00000135973.1 0.10352 0.065442 ENSG00000135973
KRT74 ENSG00000170484.5 0.023368 0.04488 ENSG00000170484
B3GALNT2 ENSG00000162885.7 0.040053 0.050062 ENSG00000162885
PCDHAC1 ENSG00000248383.3 0.043425 0.040601 ENSG00000248383
ADAMTS16 ENSG00000145536.11 0.024694 0.042212 ENSG00000145536
DOCK1 ENSG00000150760.8 0.092935 0.061838 ENSG00000150760
RPS13 ENSG00000110700.2 0.093483 0.057691 ENSG00000110700
DUSP6 ENSG00000139318.7 0.046603 0.044423 ENSG00000139318
FPGT-TNNI3K ENSG00000259030.1 0.022354 0.042637 ENSG00000259030
GCNT3 ENSG00000140297.8 0.035915 0.038452 ENSG00000140297
PDE10A ENSG00000112541.9 0.050616 0.050105 ENSG00000112541
PCNXL3 ENSG00000197136.4 0.040006 0.042955 ENSG00000197136
CCDC158 ENSG00000163749.13 0.12387 0.069768 ENSG00000163749
UNC13C ENSG00000137766.12 0.162278 0.07438 ENSG00000137766
TMOD2 ENSG00000128872.5 0.056309 0.046536 ENSG00000128872
ZNF302 ENSG00000089335.16 0.198891 0.081748 ENSG00000089335
DVL3 ENSG00000161202.13 0.026095 0.05481 ENSG00000161202
XAB2 ENSG00000076924.7 0.018544 0.062991 ENSG00000076924
NINL ENSG00000101004.10 0.037254 0.047027 ENSG00000101004
SNX6 ENSG00000129515.14 0.018822 0.053139 ENSG00000129515
AP000350.4 ENSG00000218537.1 0.023436 0.038528 ENSG00000218537
HHLA2 ENSG00000114455.9 0.053539 0.0431 ENSG00000114455
IMPACT ENSG00000154059.5 0.065912 0.068236 ENSG00000154059
MAP4K4 ENSG00000071054.11 0.042175 0.049105 ENSG00000071054
ANKRD11 ENSG00000167522.10 0.036493 0.054379 ENSG00000167522
NFKBID ENSG00000167604.9 0.10596 0.079497 ENSG00000167604
POU2F3 ENSG00000137709.5 0.078819 0.056826 ENSG00000137709
KANK4 ENSG00000132854.14 0.039657 0.054097 ENSG00000132854
TMC2 ENSG00000149488.11 0.033403 0.057977 ENSG00000149488
MKL1 ENSG00000196588.10 0.049212 0.053028 ENSG00000196588
ARHGAP40 ENSG00000124143.6 0.039335 0.054379 ENSG00000124143
C10orf129 ENSG00000173124.10 0.039506 0.050244 ENSG00000173124
GTF2A2 ENSG00000140307.6 0.058591 0.05805 ENSG00000140307
ISLR2 ENSG00000167178.11 0.089121 0.058176 ENSG00000167178
RAPGEF5 ENSG00000136237.14 0.01589 0.036141 ENSG00000136237
ZNF530 ENSG00000183647.6 0.034371 0.058788 ENSG00000183647
DAPK3 ENSG00000167657.7 0.043036 0.06516 ENSG00000167657
AKAP13 ENSG00000170776.15 0.034376 0.044009 ENSG00000170776
PTP4A1 ENSG00000112245.6 0.038814 0.036625 ENSG00000112245
HOXB3 ENSG00000120093.7 0.030695 0.038182 ENSG00000120093
EXOSC7 ENSG00000075914.8 0.033509 0.047711 ENSG00000075914
ELL ENSG00000105656.7 0.054257 0.055178 ENSG00000105656
UBE2E3 ENSG00000170035.11 0.060903 0.052568 ENSG00000170035
LTBR ENSG00000111321.6 0.046934 0.051082 ENSG00000111321
TRIM44 ENSG00000166326.5 0.057456 0.061185 ENSG00000166326
EIF2S3L ENSG00000180574.3 0.0952 0.067351 ENSG00000180574
FAM83G ENSG00000188522.10 0.013014 0.046277 ENSG00000188522
CYB5R1 ENSG00000159348.8 0.031432 0.05149 ENSG00000159348
PRED62 ENSG00000268040.1 0.022844 0.035313 ENSG00000268040
ACO2 ENSG00000100412.11 0.015761 0.02785 ENSG00000100412
TSPYL5 ENSG00000180543.3 0.107123 0.072488 ENSG00000180543
ARAP2 ENSG00000047365.7 0.115153 0.064466 ENSG00000047365
STAM ENSG00000136738.10 0.047846 0.054587 ENSG00000136738
RFX7 ENSG00000181827.10 0.067365 0.052845 ENSG00000181827
MRPL46 ENSG00000259494.1 0.064089 0.056042 ENSG00000259494
C16orf95 ENSG00000260456.2 0.057891 0.062322 ENSG00000260456
SLC27A1 ENSG00000130304.12 0.081451 0.063532 ENSG00000130304
PLEKHA7 ENSG00000166689.10 0.11757 0.063937 ENSG00000166689
MTERFD3 ENSG00000120832.5 0.074208 0.056787 ENSG00000120832
CCDC155 ENSG00000161609.5 0.075356 0.071804 ENSG00000161609
NUPL1 ENSG00000139496.11 0.207354 0.075367 ENSG00000139496
CYP4A22 ENSG00000162365.7 0.041198 0.04332 ENSG00000162365
ABCA10 ENSG00000154263.13 0.083739 0.067782 ENSG00000154263
NPDC1 ENSG00000107281.5 0.035943 0.043787 ENSG00000107281
FAM83H ENSG00000180921.6 0.01311 0.040768 ENSG00000180921
CST7 ENSG00000077984.4 0.022387 0.028744 ENSG00000077984
C1orf131 ENSG00000143633.8 0.061234 0.067968 ENSG00000143633
ASRGL1 ENSG00000162174.8 0.053524 0.056487 ENSG00000162174
ZFY ENSG00000067646.7 0.093165 0.055883 ENSG00000067646
ARMC3 ENSG00000165309.9 0.064993 0.053807 ENSG00000165309
C4orf46 ENSG00000205208.4 0.044021 0.049137 ENSG00000205208
SEC63 ENSG00000025796.9 0.015067 0.0329 ENSG00000025796
ZNF197 ENSG00000186448.10 0.055855 0.04924 ENSG00000186448
FZD6 ENSG00000164930.7 0.040106 0.050018 ENSG00000164930
CELF5 ENSG00000161082.8 0.068655 0.078054 ENSG00000161082
TMCO3 ENSG00000150403.13 0.03287 0.045057 ENSG00000150403
PRDM5 ENSG00000138738.6 0.033585 0.041156 ENSG00000138738
DOK7 ENSG00000175920.11 0.06193 0.053213 ENSG00000175920
TBC1D29 ENSG00000266733.1 0.016121 0.0382 ENSG00000266733
LMBR1L ENSG00000139636.11 0.011161 0.034386 ENSG00000139636
DIEXF ENSG00000117597.13 0.010354 0.04403 ENSG00000117597
ZNF814 ENSG00000204514.5 0.01678 0.041258 ENSG00000204514
ARMC10 ENSG00000170632.9 0.073395 0.052979 ENSG00000170632
SMIM14 ENSG00000163683.6 0.010035 0.040234 ENSG00000163683
CYP7A1 ENSG00000167910.3 0.03768 0.06649 ENSG00000167910
PTK2 ENSG00000169398.15 0.09634 0.067478 ENSG00000169398
SLC20A1 ENSG00000144136.6 0.053442 0.050722 ENSG00000144136
MBIP ENSG00000151332.14 0.03197 0.040246 ENSG00000151332
TK1 ENSG00000167900.7 0.023822 0.057396 ENSG00000167900
STXBP5 ENSG00000164506.10 0.048351 0.053543 ENSG00000164506
INSIG2 ENSG00000125629.10 0.027273 0.041427 ENSG00000125629
TTC5 ENSG00000136319.7 0.031847 0.056394 ENSG00000136319
MOCS1 ENSG00000124615.13 0.084665 0.060264 ENSG00000124615
PROCA1 ENSG00000167525.9 0.013725 0.030261 ENSG00000167525
RP11-59H1.3 ENSG00000255661.2 0.054512 0.068395 ENSG00000255661
PPARA ENSG00000186951.12 0.057434 0.05912 ENSG00000186951
FANCG ENSG00000221829.5 0.029871 0.041025 ENSG00000221829
DBF4B ENSG00000161692.13 0.05878 0.04852 ENSG00000161692
GALK2 ENSG00000156958.10 0.0427 0.043795 ENSG00000156958
CLEC4E ENSG00000166523.3 0.040423 0.056071 ENSG00000166523
HMOX1 ENSG00000100292.12 0.074709 0.061042 ENSG00000100292
PPFIA4 ENSG00000143847.11 0.0366 0.045881 ENSG00000143847
PLCE1 ENSG00000138193.9 0.047757 0.054223 ENSG00000138193
JAM3 ENSG00000166086.8 0.026438 0.062183 ENSG00000166086
VWA5B1 ENSG00000158816.11 0.010546 0.04553 ENSG00000158816
RANBP9 ENSG00000010017.9 0.052076 0.06133 ENSG00000010017
SPACA4 ENSG00000177202.1 0.044385 0.064207 ENSG00000177202
FLT3LG ENSG00000090554.7 0.050837 0.0603 ENSG00000090554
GLIS1 ENSG00000174332.3 0.083982 0.071799 ENSG00000174332
PAPD7 ENSG00000112941.8 0.118943 0.07762 ENSG00000112941
ERAP2 ENSG00000164308.12 0.13429 0.061604 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.018394 0.030916 ENSG00000044115
HMGN2 ENSG00000198830.6 0.068691 0.056833 ENSG00000198830
PTPN11 ENSG00000179295.11 0.01472 0.038337 ENSG00000179295
GREM2 ENSG00000180875.4 0.114605 0.081039 ENSG00000180875
UTP18 ENSG00000011260.9 0.014633 0.041681 ENSG00000011260
ZNF812 ENSG00000224689.3 0.059833 0.05941 ENSG00000224689
