AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
KIAA0020 ENSG00000080608.9 0.183699 0.10784 ENSG00000080608
MOXD1 ENSG00000079931.10 0.11495 0.090146 ENSG00000079931
RIMS1 ENSG00000079841.14 0.453694 0.093826 ENSG00000079841
FDFT1 ENSG00000079459.8 0.122143 0.091818 ENSG00000079459
SP140 ENSG00000079263.14 0.221085 0.090905 ENSG00000079263
CLUL1 ENSG00000079101.12 0.164465 0.099242 ENSG00000079101
FBLN1 ENSG00000077942.13 0.316196 0.127976 ENSG00000077942
SMC1B ENSG00000077935.12 0.166285 0.12053 ENSG00000077935
TMEM131 ENSG00000075568.12 0.174887 0.106491 ENSG00000075568
RASAL2 ENSG00000075391.12 0.134073 0.087745 ENSG00000075391
SEMA3A ENSG00000075213.5 0.272266 0.0957 ENSG00000075213
SRI ENSG00000075142.9 0.105575 0.084005 ENSG00000075142
ZNF532 ENSG00000074657.9 0.147814 0.105953 ENSG00000074657
MOV10L1 ENSG00000073146.11 0.201026 0.103583 ENSG00000073146
TMEM38A ENSG00000072954.2 0.109902 0.093863 ENSG00000072954
UBE2D1 ENSG00000072401.10 0.101238 0.080441 ENSG00000072401
SLC6A15 ENSG00000072041.12 0.135897 0.087608 ENSG00000072041
TCF3 ENSG00000071564.10 0.111791 0.108495 ENSG00000071564
ASNS ENSG00000070669.12 0.318487 0.105703 ENSG00000070669
GBA2 ENSG00000070610.10 0.19795 0.086453 ENSG00000070610
PHRF1 ENSG00000070047.7 0.112193 0.073293 ENSG00000070047
ACSL4 ENSG00000068366.14 0.104855 0.081131 ENSG00000068366
RRP15 ENSG00000067533.5 0.124422 0.077888 ENSG00000067533
FAM107B ENSG00000065809.9 0.11219 0.105095 ENSG00000065809
ANKRD44 ENSG00000065413.12 0.130054 0.084972 ENSG00000065413
TAF11 ENSG00000064995.12 0.135565 0.105035 ENSG00000064995
TM7SF3 ENSG00000064115.6 0.108568 0.079212 ENSG00000064115
HAGH ENSG00000063854.8 0.181906 0.108115 ENSG00000063854
EPN1 ENSG00000063245.10 0.184225 0.119285 ENSG00000063245
LTK ENSG00000062524.11 0.355425 0.106946 ENSG00000062524
LZTS1 ENSG00000061337.11 0.102013 0.092478 ENSG00000061337
CDK14 ENSG00000058091.12 0.130527 0.082338 ENSG00000058091
ITIH1 ENSG00000055957.6 0.133298 0.087553 ENSG00000055957
TBC1D22A ENSG00000054611.9 0.156132 0.105892 ENSG00000054611
PTGER3 ENSG00000050628.16 0.188253 0.090452 ENSG00000050628
UTS2 ENSG00000049247.9 0.102303 0.092125 ENSG00000049247
MYOC ENSG00000034971.9 0.109787 0.0784 ENSG00000034971
BTN3A1 ENSG00000026950.12 0.204609 0.103441 ENSG00000026950
RALBP1 ENSG00000017797.7 0.10986 0.075962 ENSG00000017797
IL20RA ENSG00000016402.8 0.352421 0.108525 ENSG00000016402
WAS ENSG00000015285.6 0.146771 0.099936 ENSG00000015285
LARS2 ENSG00000011376.5 0.207219 0.10756 ENSG00000011376
BTBD7 ENSG00000011114.10 0.144032 0.097402 ENSG00000011114
UBE3C ENSG00000009335.13 0.102682 0.077857 ENSG00000009335
SYPL1 ENSG00000008282.3 0.153126 0.086947 ENSG00000008282
SYN1 ENSG00000008056.8 0.200569 0.123974 ENSG00000008056
GAS7 ENSG00000007237.13 0.181739 0.111376 ENSG00000007237
MYH13 ENSG00000006788.7 0.172489 0.117235 ENSG00000006788
PDK2 ENSG00000005882.7 0.157902 0.111358 ENSG00000005882
ZNF195 ENSG00000005801.12 0.117362 0.087492 ENSG00000005801
SLC25A5 ENSG00000005022.5 0.1445 0.116618 ENSG00000005022
HSPB6 ENSG00000004776.7 0.143384 0.102631 ENSG00000004776
CFTR ENSG00000001626.9 0.100058 0.079349 ENSG00000001626
SCYL3 ENSG00000000457.8 0.259341 0.107678 ENSG00000000457
