AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
PHF11 ENSG00000136147.12 0.182725 0.075301 ENSG00000136147
NPL ENSG00000135838.9 0.112057 0.066623 ENSG00000135838
CAPN9 ENSG00000135773.8 0.1291 0.067841 ENSG00000135773
AGT ENSG00000135744.7 0.384011 0.085279 ENSG00000135744
EPHA7 ENSG00000135333.9 0.14053 0.071988 ENSG00000135333
MTO1 ENSG00000135297.11 0.136025 0.066742 ENSG00000135297
POM121C ENSG00000135213.8 0.131778 0.067936 ENSG00000135213
ADAM19 ENSG00000135074.11 0.184769 0.067423 ENSG00000135074
CARS2 ENSG00000134905.12 0.391341 0.086795 ENSG00000134905
ANO3 ENSG00000134343.8 0.112501 0.066585 ENSG00000134343
YWHAQ ENSG00000134308.9 0.115287 0.072142 ENSG00000134308
PPHLN1 ENSG00000134283.13 0.145488 0.06316 ENSG00000134283
EDEM1 ENSG00000134109.6 0.119101 0.078981 ENSG00000134109
LYVE1 ENSG00000133800.4 0.109157 0.064872 ENSG00000133800
SPINK5 ENSG00000133710.11 0.285046 0.076107 ENSG00000133710
TMCC2 ENSG00000133069.10 0.118923 0.063718 ENSG00000133069
WASF3 ENSG00000132970.8 0.233666 0.078228 ENSG00000132970
MMACHC ENSG00000132763.10 0.102348 0.057254 ENSG00000132763
PCBD2 ENSG00000132570.10 0.114601 0.066867 ENSG00000132570
FCRLA ENSG00000132185.12 0.112481 0.064531 ENSG00000132185
PODNL1 ENSG00000132000.7 0.104753 0.073528 ENSG00000132000
EXOC4 ENSG00000131558.10 0.18839 0.074195 ENSG00000131558
HAUS8 ENSG00000131351.10 0.126966 0.069499 ENSG00000131351
ULBP3 ENSG00000131019.5 0.14102 0.082102 ENSG00000131019
ULBP2 ENSG00000131015.4 0.228056 0.084044 ENSG00000131015
PKDREJ ENSG00000130943.5 0.201008 0.077926 ENSG00000130943
PRRC2B ENSG00000130723.13 0.120032 0.075316 ENSG00000130723
PGPEP1 ENSG00000130517.8 0.315478 0.083158 ENSG00000130517
LSM7 ENSG00000130332.9 0.15478 0.078307 ENSG00000130332
MRPL34 ENSG00000130312.2 0.240119 0.076081 ENSG00000130312
DPP6 ENSG00000130226.12 0.253293 0.083034 ENSG00000130226
PARP2 ENSG00000129484.9 0.249117 0.0901 ENSG00000129484
WDFY4 ENSG00000128815.13 0.159674 0.06911 ENSG00000128815
HOXD1 ENSG00000128645.11 0.186759 0.079355 ENSG00000128645
OPN1SW ENSG00000128617.2 0.229489 0.073618 ENSG00000128617
KLHDC10 ENSG00000128607.9 0.108769 0.063454 ENSG00000128607
STYXL1 ENSG00000127952.12 0.359951 0.084737 ENSG00000127952
PTPN12 ENSG00000127947.11 0.157616 0.069673 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.134697 0.058441 ENSG00000127364
TRAP1 ENSG00000126602.6 0.64404 0.066076 ENSG00000126602
PSMF1 ENSG00000125818.12 0.515705 0.081532 ENSG00000125818
POLR1B ENSG00000125630.11 0.429618 0.083949 ENSG00000125630
PAX8 ENSG00000125618.12 0.530543 0.072187 ENSG00000125618
COL21A1 ENSG00000124749.12 0.285653 0.07691 ENSG00000124749
OPTN ENSG00000123240.12 0.139949 0.087287 ENSG00000123240
GIPC1 ENSG00000123159.11 0.142976 0.07105 ENSG00000123159
ACADS ENSG00000122971.4 0.106082 0.06533 ENSG00000122971
C7orf49 ENSG00000122783.12 0.119615 0.06336 ENSG00000122783
CCDC18 ENSG00000122483.13 0.124369 0.061897 ENSG00000122483
RWDD3 ENSG00000122481.12 0.156461 0.066296 ENSG00000122481
NAA60 ENSG00000122390.13 0.205566 0.077865 ENSG00000122390
ANXA11 ENSG00000122359.13 0.104076 0.065376 ENSG00000122359
CCR2 ENSG00000121807.5 0.109281 0.066645 ENSG00000121807
LHX4 ENSG00000121454.4 0.115173 0.056822 ENSG00000121454
CLU ENSG00000120885.15 0.192953 0.077284 ENSG00000120885
CRHR1 ENSG00000120088.10 0.367957 0.076985 ENSG00000120088
KANSL1 ENSG00000120071.8 0.23439 0.08038 ENSG00000120071
SLC17A5 ENSG00000119899.11 0.1175 0.062449 ENSG00000119899
RAB14 ENSG00000119396.6 0.106374 0.072399 ENSG00000119396
C2orf40 ENSG00000119147.5 0.282724 0.089205 ENSG00000119147
ELOVL4 ENSG00000118402.5 0.115536 0.057961 ENSG00000118402
ATP10B ENSG00000118322.8 0.14565 0.070202 ENSG00000118322
CD46 ENSG00000117335.14 0.120081 0.064058 ENSG00000117335
KLHL12 ENSG00000117153.11 0.157469 0.073392 ENSG00000117153
DNAJC6 ENSG00000116675.11 0.11005 0.065377 ENSG00000116675
PROC ENSG00000115718.13 0.113438 0.066717 ENSG00000115718
TANC1 ENSG00000115183.9 0.151429 0.07244 ENSG00000115183
STEAP3 ENSG00000115107.15 0.276629 0.07939 ENSG00000115107
EEF1B2 ENSG00000114942.9 0.164668 0.081002 ENSG00000114942
GORASP1 ENSG00000114745.9 0.114282 0.068313 ENSG00000114745
HGD ENSG00000113924.7 0.112192 0.067515 ENSG00000113924
SELK ENSG00000113811.6 0.112734 0.06798 ENSG00000113811
SPARC ENSG00000113140.6 0.106546 0.06824 ENSG00000113140
BRD8 ENSG00000112983.13 0.105012 0.064716 ENSG00000112983
PERP ENSG00000112378.11 0.119644 0.076303 ENSG00000112378
FIG4 ENSG00000112367.6 0.146778 0.074288 ENSG00000112367
RNF8 ENSG00000112130.12 0.181128 0.083912 ENSG00000112130
MCM9 ENSG00000111877.13 0.126882 0.065573 ENSG00000111877
RSPH4A ENSG00000111834.8 0.138773 0.070671 ENSG00000111834
ENDOU ENSG00000111405.4 0.169396 0.074548 ENSG00000111405
PTPN5 ENSG00000110786.13 0.163477 0.079136 ENSG00000110786
GAB1 ENSG00000109458.4 0.127207 0.07129 ENSG00000109458
GNRHR ENSG00000109163.6 0.155635 0.073768 ENSG00000109163
SGCA ENSG00000108823.11 0.327802 0.088463 ENSG00000108823
RAB5C ENSG00000108774.10 0.176194 0.069941 ENSG00000108774
DHX58 ENSG00000108771.8 0.386755 0.085285 ENSG00000108771
RAPGEFL1 ENSG00000108352.7 0.123457 0.072738 ENSG00000108352
PBLD ENSG00000108187.10 0.178894 0.07256 ENSG00000108187
MINPP1 ENSG00000107789.11 0.101611 0.06118 ENSG00000107789
C10orf54 ENSG00000107738.14 0.108597 0.069564 ENSG00000107738
PLGRKT ENSG00000107020.5 0.381621 0.088226 ENSG00000107020
MEST ENSG00000106484.9 0.10915 0.06347 ENSG00000106484
ARMC6 ENSG00000105676.9 0.11543 0.065763 ENSG00000105676
ZNF175 ENSG00000105497.3 0.170988 0.079782 ENSG00000105497
GRIN2D ENSG00000105464.3 0.119481 0.068417 ENSG00000105464
TYK2 ENSG00000105397.9 0.1846 0.080468 ENSG00000105397
CACTIN ENSG00000105298.9 0.107163 0.067102 ENSG00000105298
TULP2 ENSG00000104804.3 0.128047 0.067969 ENSG00000104804
MAN2B1 ENSG00000104774.8 0.222989 0.079065 ENSG00000104774
KLHDC4 ENSG00000104731.9 0.243724 0.088475 ENSG00000104731
DKK4 ENSG00000104371.4 0.10841 0.074907 ENSG00000104371
JPH1 ENSG00000104369.4 0.116502 0.082339 ENSG00000104369
RPAP1 ENSG00000103932.7 0.225262 0.074126 ENSG00000103932
SLC6A2 ENSG00000103546.14 0.127202 0.073951 ENSG00000103546
HAGHL ENSG00000103253.13 0.107142 0.07397 ENSG00000103253
SLC25A15 ENSG00000102743.10 0.127983 0.064104 ENSG00000102743
DNAJC3 ENSG00000102580.10 0.140795 0.061368 ENSG00000102580
HTR2A ENSG00000102468.6 0.204388 0.077221 ENSG00000102468
NDUFAF5 ENSG00000101247.13 0.295248 0.077997 ENSG00000101247
TPD52L2 ENSG00000101150.13 0.169197 0.08376 ENSG00000101150
SOS2 ENSG00000100485.7 0.145193 0.06542 ENSG00000100485
MTMR3 ENSG00000100330.11 0.203678 0.07051 ENSG00000100330
ARSA ENSG00000100299.12 0.235373 0.086896 ENSG00000100299
THOC5 ENSG00000100296.9 0.598656 0.064056 ENSG00000100296
FBXO7 ENSG00000100225.13 0.194337 0.073808 ENSG00000100225
CBY1 ENSG00000100211.6 0.204555 0.070999 ENSG00000100211
PICK1 ENSG00000100151.11 0.206106 0.079804 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.281151 0.074081 ENSG00000099956
TECR ENSG00000099797.7 0.117807 0.07792 ENSG00000099797
MARCH2 ENSG00000099785.6 0.372747 0.078281 ENSG00000099785
OCEL1 ENSG00000099330.4 0.372886 0.086979 ENSG00000099330
SEC22C ENSG00000093183.9 0.136673 0.07132 ENSG00000093183
VNN3 ENSG00000093134.9 0.134466 0.068268 ENSG00000093134
MRPS33 ENSG00000090263.11 0.119869 0.076935 ENSG00000090263
ANKRD24 ENSG00000089847.8 0.203628 0.081465 ENSG00000089847
SLC4A11 ENSG00000088836.7 0.127251 0.075467 ENSG00000088836
ATRN ENSG00000088812.13 0.117036 0.070696 ENSG00000088812
PTHLH ENSG00000087494.11 0.104828 0.06398 ENSG00000087494
ACHE ENSG00000087085.9 0.259698 0.083281 ENSG00000087085
ITPKC ENSG00000086544.2 0.194556 0.085015 ENSG00000086544
B4GALT1 ENSG00000086062.8 0.105691 0.055509 ENSG00000086062
NOA1 ENSG00000084092.6 0.108747 0.065369 ENSG00000084092
FAT1 ENSG00000083857.9 0.116765 0.070121 ENSG00000083857
TDRD3 ENSG00000083544.9 0.116337 0.064972 ENSG00000083544
GSK3B ENSG00000082701.10 0.179331 0.070226 ENSG00000082701
HSPB11 ENSG00000081870.7 0.102775 0.073219 ENSG00000081870
RIF1 ENSG00000080345.12 0.258644 0.072929 ENSG00000080345
SCTR ENSG00000080293.5 0.172925 0.0737 ENSG00000080293
EPHA6 ENSG00000080224.13 0.124881 0.068266 ENSG00000080224
DCT ENSG00000080166.11 0.148382 0.073973 ENSG00000080166
RABL2B ENSG00000079974.13 0.174363 0.078764 ENSG00000079974
RAPGEF3 ENSG00000079337.11 0.108308 0.063098 ENSG00000079337
SAR1A ENSG00000079332.9 0.259102 0.083699 ENSG00000079332
REXO1 ENSG00000079313.7 0.16862 0.086587 ENSG00000079313
FKBP7 ENSG00000079150.13 0.173224 0.068794 ENSG00000079150
POLD3 ENSG00000077514.4 0.164115 0.075126 ENSG00000077514
SIRT6 ENSG00000077463.10 0.134495 0.074213 ENSG00000077463
PTPN23 ENSG00000076201.10 0.148821 0.078231 ENSG00000076201
SRI ENSG00000075142.9 0.187031 0.073491 ENSG00000075142
ADAM11 ENSG00000073670.9 0.23043 0.075682 ENSG00000073670
NLE1 ENSG00000073536.13 0.153229 0.084055 ENSG00000073536
MOV10L1 ENSG00000073146.11 0.180433 0.072118 ENSG00000073146
C16orf80 ENSG00000070761.3 0.122951 0.072148 ENSG00000070761
ASNS ENSG00000070669.12 0.199896 0.072811 ENSG00000070669
FRMPD1 ENSG00000070601.5 0.221998 0.080324 ENSG00000070601
GNB5 ENSG00000069966.14 0.275426 0.085997 ENSG00000069966
RRP15 ENSG00000067533.5 0.306294 0.088148 ENSG00000067533
MYLK ENSG00000065534.14 0.122119 0.071751 ENSG00000065534
TM7SF3 ENSG00000064115.6 0.162814 0.073675 ENSG00000064115
EIF4B ENSG00000063046.13 0.199221 0.08229 ENSG00000063046
SEC61A1 ENSG00000058262.5 0.154021 0.074239 ENSG00000058262
GDI2 ENSG00000057608.11 0.224064 0.087683 ENSG00000057608
MSH4 ENSG00000057468.6 0.188881 0.067257 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.205944 0.074189 ENSG00000057019
NNAT ENSG00000053438.7 0.104053 0.070055 ENSG00000053438
ALX4 ENSG00000052850.5 0.104326 0.070822 ENSG00000052850
FOXP3 ENSG00000049768.10 0.112448 0.0708 ENSG00000049768
RRM2B ENSG00000048392.7 0.12567 0.074108 ENSG00000048392
SPDL1 ENSG00000040275.12 0.305899 0.085216 ENSG00000040275
MFAP3 ENSG00000037749.7 0.110688 0.060664 ENSG00000037749
STAP1 ENSG00000035720.3 0.130546 0.062937 ENSG00000035720
PIAS1 ENSG00000033800.9 0.179565 0.076344 ENSG00000033800
NLRP2 ENSG00000022556.11 0.300397 0.088661 ENSG00000022556
NUB1 ENSG00000013374.11 0.175932 0.074941 ENSG00000013374
LARS2 ENSG00000011376.5 0.152776 0.060796 ENSG00000011376
SYPL1 ENSG00000008282.3 0.110097 0.075769 ENSG00000008282
BAIAP2L1 ENSG00000006453.9 0.112644 0.066839 ENSG00000006453
PDK2 ENSG00000005882.7 0.181918 0.080496 ENSG00000005882
RBM6 ENSG00000004534.10 0.325863 0.083903 ENSG00000004534
WNT16 ENSG00000002745.8 0.103446 0.059097 ENSG00000002745
