AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
CMTM7 ENSG00000153551.9 0.102503 0.063453 ENSG00000153551
EAF2 ENSG00000145088.4 0.088948 0.051222 ENSG00000145088
SCN5A ENSG00000183873.11 0.01966 0.043249 ENSG00000183873
PYROXD1 ENSG00000121350.11 0.276366 0.074308 ENSG00000121350
FAM102A ENSG00000167106.7 0.019563 0.061376 ENSG00000167106
EXD3 ENSG00000187609.11 0.036998 0.052434 ENSG00000187609
LRFN2 ENSG00000156564.8 0.031926 0.051685 ENSG00000156564
ZNF326 ENSG00000162664.11 0.024792 0.049978 ENSG00000162664
KRT72 ENSG00000170486.6 0.033798 0.057413 ENSG00000170486
C9orf72 ENSG00000147894.10 0.154819 0.070452 ENSG00000147894
CCDC3 ENSG00000151468.9 0.215373 0.086812 ENSG00000151468
CTTNBP2 ENSG00000077063.6 0.16579 0.066505 ENSG00000077063
TK2 ENSG00000166548.11 0.162179 0.066852 ENSG00000166548
HSD17B12 ENSG00000149084.7 0.607221 0.064219 ENSG00000149084
AMH ENSG00000104899.3 0.304893 0.0839 ENSG00000104899
SNX1 ENSG00000028528.10 0.046776 0.049438 ENSG00000028528
PGLS ENSG00000130313.2 0.097259 0.068754 ENSG00000130313
CNPY4 ENSG00000166997.3 0.011759 0.026679 ENSG00000166997
TTC13 ENSG00000143643.8 0.106462 0.060429 ENSG00000143643
ARHGEF7 ENSG00000102606.13 0.323679 0.08108 ENSG00000102606
ZNF132 ENSG00000131849.10 0.140996 0.056532 ENSG00000131849
TMEM45B ENSG00000151715.3 0.294812 0.080715 ENSG00000151715
STX2 ENSG00000111450.9 0.64118 0.067208 ENSG00000111450
SCHIP1 ENSG00000151967.14 0.029401 0.049061 ENSG00000151967
ANTXRL ENSG00000198250.8 0.013015 0.03905 ENSG00000198250
PCDHGA6 ENSG00000253731.1 0.021543 0.03925 ENSG00000253731
IMP3 ENSG00000177971.7 0.016062 0.038512 ENSG00000177971
RPS6KB1 ENSG00000108443.9 0.015665 0.029189 ENSG00000108443
RFC4 ENSG00000163918.6 0.018766 0.056242 ENSG00000163918
MSX2 ENSG00000120149.7 0.057439 0.075609 ENSG00000120149
TRAF3IP3 ENSG00000009790.10 0.044745 0.053732 ENSG00000009790
TRIM33 ENSG00000197323.6 0.04711 0.046687 ENSG00000197323
ZNF880 ENSG00000221923.4 0.118601 0.080592 ENSG00000221923
RRP1B ENSG00000160208.11 0.060545 0.056365 ENSG00000160208
ST8SIA1 ENSG00000111728.6 0.12662 0.074505 ENSG00000111728
NEK3 ENSG00000136098.12 0.044722 0.041444 ENSG00000136098
NUP54 ENSG00000138750.10 0.132506 0.058719 ENSG00000138750
SDK2 ENSG00000069188.12 0.108978 0.08088 ENSG00000069188
SCARB1 ENSG00000073060.11 0.028779 0.055022 ENSG00000073060
PPP2R5A ENSG00000066027.6 0.071662 0.051458 ENSG00000066027
ABCC3 ENSG00000108846.11 0.111128 0.068707 ENSG00000108846
GJA3 ENSG00000121743.3 0.081908 0.05825 ENSG00000121743
RRP36 ENSG00000124541.6 0.026128 0.055896 ENSG00000124541
TSKU ENSG00000182704.6 0.07434 0.060417 ENSG00000182704
KRT40 ENSG00000204889.6 0.0453 0.045842 ENSG00000204889
SHB ENSG00000107338.8 0.076508 0.053875 ENSG00000107338
DISC1 ENSG00000162946.16 0.042377 0.052353 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.261231 0.083785 ENSG00000121653
EMC2 ENSG00000104412.3 0.084459 0.049832 ENSG00000104412
FBLL1 ENSG00000188573.7 0.551248 0.071507 ENSG00000188573
CLN3 ENSG00000188603.12 0.024055 0.037099 ENSG00000188603
NDNF ENSG00000173376.9 0.261296 0.083091 ENSG00000173376
HRK ENSG00000135116.5 0.01792 0.030903 ENSG00000135116
UBE2H ENSG00000186591.7 0.02202 0.043973 ENSG00000186591
GCSAM ENSG00000174500.8 0.051415 0.050149 ENSG00000174500
HCAR1 ENSG00000196917.4 0.052939 0.042897 ENSG00000196917
SUSD3 ENSG00000157303.6 0.024276 0.060496 ENSG00000157303
C2orf27A ENSG00000197927.8 0.561131 0.071695 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.218294 0.070946 ENSG00000099377
PM20D2 ENSG00000146281.5 0.027757 0.046987 ENSG00000146281
ZNF626 ENSG00000188171.10 0.05127 0.065874 ENSG00000188171
ANK3 ENSG00000151150.15 0.027954 0.054324 ENSG00000151150
MTMR4 ENSG00000108389.5 0.088911 0.056673 ENSG00000108389
MON1B ENSG00000103111.10 0.116525 0.072185 ENSG00000103111
GLRB ENSG00000109738.6 0.022559 0.064686 ENSG00000109738
KCNC4 ENSG00000116396.9 0.05753 0.056882 ENSG00000116396
CD164 ENSG00000135535.10 0.068744 0.052396 ENSG00000135535
AATK ENSG00000181409.7 0.040399 0.057021 ENSG00000181409
PROZ ENSG00000126231.9 0.069533 0.05764 ENSG00000126231
GPX7 ENSG00000116157.5 0.492655 0.077139 ENSG00000116157
CLEC4G ENSG00000182566.8 0.052546 0.072188 ENSG00000182566
SNF8 ENSG00000159210.5 0.056993 0.056121 ENSG00000159210
C12orf65 ENSG00000130921.3 0.02794 0.039928 ENSG00000130921
IRAK1BP1 ENSG00000146243.9 0.186108 0.064637 ENSG00000146243
THAP5 ENSG00000177683.9 0.107244 0.060423 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.113769 0.057273 ENSG00000152760
DENND3 ENSG00000105339.6 0.124083 0.064667 ENSG00000105339
ALCAM ENSG00000170017.8 0.027187 0.041364 ENSG00000170017
TAP2 ENSG00000204267.9 0.12919 0.068916 ENSG00000204267
TENC1 ENSG00000111077.13 0.024031 0.047591 ENSG00000111077
TMEM183A ENSG00000163444.7 0.141664 0.072281 ENSG00000163444
FAM174A ENSG00000174132.8 0.14894 0.065719 ENSG00000174132
TRABD ENSG00000170638.5 0.064186 0.052984 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.101847 0.067615 ENSG00000146409
MAPK8 ENSG00000107643.11 0.100678 0.057532 ENSG00000107643
TMEM150A ENSG00000168890.9 0.034111 0.035462 ENSG00000168890
NARFL ENSG00000103245.9 0.225908 0.088123 ENSG00000103245
UTS2B ENSG00000188958.5 0.025843 0.045591 ENSG00000188958
SUSD2 ENSG00000099994.10 0.122297 0.060811 ENSG00000099994
NIT2 ENSG00000114021.6 0.047245 0.044492 ENSG00000114021
ZNF83 ENSG00000167766.13 0.496349 0.090624 ENSG00000167766
AP4M1 ENSG00000221838.5 0.164225 0.070583 ENSG00000221838
SSBP4 ENSG00000130511.10 0.209257 0.071818 ENSG00000130511
CC2D1B ENSG00000154222.10 0.253107 0.081316 ENSG00000154222
LPPR1 ENSG00000148123.10 0.018601 0.062833 ENSG00000148123
PLEKHO1 ENSG00000023902.9 0.014241 0.047838 ENSG00000023902
DHX37 ENSG00000150990.3 0.0319 0.050717 ENSG00000150990
ZNF425 ENSG00000204947.4 0.084842 0.059785 ENSG00000204947
TTLL12 ENSG00000100304.12 0.407318 0.088567 ENSG00000100304
PHOSPHO1 ENSG00000173868.7 0.05964 0.064478 ENSG00000173868
ZCCHC2 ENSG00000141664.5 0.09667 0.077829 ENSG00000141664
TOM1L2 ENSG00000175662.13 0.012313 0.034377 ENSG00000175662
RFT1 ENSG00000163933.5 0.297862 0.081187 ENSG00000163933
LACTB2 ENSG00000147592.4 0.1066 0.054112 ENSG00000147592
PFKP ENSG00000067057.11 0.246216 0.084188 ENSG00000067057
TRDMT1 ENSG00000107614.17 0.185464 0.076678 ENSG00000107614
UCHL3 ENSG00000118939.13 0.045941 0.056294 ENSG00000118939
KCTD15 ENSG00000153885.9 0.014589 0.038897 ENSG00000153885
IL32 ENSG00000008517.12 0.089438 0.063535 ENSG00000008517
OSTF1 ENSG00000134996.11 0.056252 0.063115 ENSG00000134996
TST ENSG00000128311.9 0.0903 0.07744 ENSG00000128311
FAM102B ENSG00000162636.11 0.0503 0.046793 ENSG00000162636
NEB ENSG00000183091.15 0.185766 0.065737 ENSG00000183091
BCAP29 ENSG00000075790.6 0.12486 0.058343 ENSG00000075790
AL161915.1 ENSG00000212670.1 0.246484 0.081045 ENSG00000212670
ADAMTS14 ENSG00000138316.6 0.435757 0.080498 ENSG00000138316
APBB1IP ENSG00000077420.11 0.042268 0.05112 ENSG00000077420
PRKRIP1 ENSG00000128563.9 0.13298 0.064251 ENSG00000128563
FAM192A ENSG00000172775.12 0.155719 0.078289 ENSG00000172775
CDC16 ENSG00000130177.10 0.528483 0.072792 ENSG00000130177
PRDX6 ENSG00000117592.8 0.066342 0.045582 ENSG00000117592
TIMP4 ENSG00000157150.4 0.013332 0.045775 ENSG00000157150
SSX2IP ENSG00000117155.12 0.02635 0.047804 ENSG00000117155
ZNF280C ENSG00000056277.11 0.082748 0.071089 ENSG00000056277
CREB3L2 ENSG00000182158.10 0.073517 0.076283 ENSG00000182158
TGS1 ENSG00000137574.6 0.066101 0.049753 ENSG00000137574
FOXRED2 ENSG00000100350.10 0.121536 0.079662 ENSG00000100350
TRIM69 ENSG00000185880.8 0.272172 0.079845 ENSG00000185880
HNF1B ENSG00000108753.8 0.119919 0.073229 ENSG00000108753
DTX2 ENSG00000091073.15 0.096435 0.058376 ENSG00000091073
CPSF1 ENSG00000071894.10 0.811167 0.034082 ENSG00000071894
MYL4 ENSG00000198336.5 0.092997 0.054033 ENSG00000198336
LIMD2 ENSG00000136490.4 0.011205 0.028507 ENSG00000136490
CYB561D1 ENSG00000174151.10 0.02641 0.050491 ENSG00000174151
PRSS37 ENSG00000165076.9 0.050718 0.044236 ENSG00000165076
GTPBP4 ENSG00000107937.14 0.08203 0.061246 ENSG00000107937
HP ENSG00000257017.4 0.011569 0.02918 ENSG00000257017
MANEA ENSG00000172469.10 0.074328 0.049892 ENSG00000172469
AKAP7 ENSG00000118507.11 0.352968 0.090051 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.049117 0.05148 ENSG00000166143
TESK2 ENSG00000070759.12 0.029099 0.038845 ENSG00000070759
GGACT ENSG00000134864.6 0.230514 0.086025 ENSG00000134864
TSSC1 ENSG00000032389.8 0.033563 0.048792 ENSG00000032389
PRPH2 ENSG00000112619.6 0.343851 0.080222 ENSG00000112619
KCNRG ENSG00000198553.4 0.024103 0.039525 ENSG00000198553
GAD1 ENSG00000128683.9 0.223614 0.074283 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.375125 0.068886 ENSG00000118514
FAM20A ENSG00000108950.7 0.079851 0.059733 ENSG00000108950
UBXN6 ENSG00000167671.7 0.200336 0.082902 ENSG00000167671
TUBA1C ENSG00000167553.10 0.068427 0.049331 ENSG00000167553
SLC44A3 ENSG00000143036.12 0.399822 0.084313 ENSG00000143036
DMPK ENSG00000104936.13 0.02234 0.041206 ENSG00000104936
MPZL1 ENSG00000197965.7 0.024949 0.051365 ENSG00000197965
NPRL3 ENSG00000103148.11 0.454194 0.08151 ENSG00000103148
NOS3 ENSG00000164867.6 0.122712 0.072819 ENSG00000164867
LRRC9 ENSG00000131951.6 0.013866 0.048713 ENSG00000131951
FBXO17 ENSG00000269190.1 0.10072 0.06726 ENSG00000269190
TCP11L1 ENSG00000176148.11 0.280714 0.073214 ENSG00000176148
IFT57 ENSG00000114446.4 0.114544 0.066089 ENSG00000114446
NUDT5 ENSG00000165609.8 0.203289 0.081703 ENSG00000165609
TRMT44 ENSG00000155275.14 0.081402 0.061817 ENSG00000155275
UBE2S ENSG00000108106.9 0.036228 0.07524 ENSG00000108106
RNF186 ENSG00000178828.5 0.1175 0.073194 ENSG00000178828
HSD17B14 ENSG00000087076.4 0.215032 0.080652 ENSG00000087076
CENPM ENSG00000100162.10 0.022047 0.032698 ENSG00000100162
KRT37 ENSG00000108417.3 0.077728 0.05027 ENSG00000108417
RYBP ENSG00000163602.8 0.043088 0.059035 ENSG00000163602
SPINK8 ENSG00000229453.1 0.097908 0.056219 ENSG00000229453
TMEM63A ENSG00000196187.7 0.165786 0.07861 ENSG00000196187
RCOR3 ENSG00000117625.9 0.017435 0.041682 ENSG00000117625
EGLN3 ENSG00000129521.9 0.045031 0.054752 ENSG00000129521
KLHL8 ENSG00000145332.9 0.025979 0.03705 ENSG00000145332
VAT1 ENSG00000108828.11 0.113652 0.057518 ENSG00000108828
RPL14 ENSG00000188846.9 0.041892 0.047086 ENSG00000188846
STIM2 ENSG00000109689.10 0.101747 0.062141 ENSG00000109689
CCBL2 ENSG00000137944.12 0.244126 0.072218 ENSG00000137944
AC093726.6 ENSG00000214106.3 0.117896 0.077993 ENSG00000214106
USP39 ENSG00000168883.15 0.104114 0.065214 ENSG00000168883
C21orf2 ENSG00000160226.11 0.270694 0.095281 ENSG00000160226
PRIMA1 ENSG00000175785.8 0.051984 0.054142 ENSG00000175785
TBC1D4 ENSG00000136111.8 0.172227 0.075122 ENSG00000136111
SPON2 ENSG00000159674.7 0.066748 0.072618 ENSG00000159674
VPREB3 ENSG00000128218.7 0.22137 0.077095 ENSG00000128218
H3F3B ENSG00000132475.4 0.075432 0.068574 ENSG00000132475
TMTC4 ENSG00000125247.11 0.209492 0.0721 ENSG00000125247
CMTM3 ENSG00000140931.15 0.029104 0.04579 ENSG00000140931
FKBP15 ENSG00000119321.4 0.117619 0.062767 ENSG00000119321
CAPS ENSG00000105519.8 0.041329 0.055406 ENSG00000105519
INPP4A ENSG00000040933.10 0.027438 0.049098 ENSG00000040933
DERA ENSG00000023697.8 0.071432 0.059415 ENSG00000023697
MPC1 ENSG00000060762.14 0.06051 0.050811 ENSG00000060762
ITPA ENSG00000125877.7 0.388019 0.090919 ENSG00000125877
NAA11 ENSG00000156269.4 0.05275 0.04629 ENSG00000156269
TTC26 ENSG00000105948.9 0.043946 0.056337 ENSG00000105948
SMN2 ENSG00000205571.8 0.011203 0.039907 ENSG00000205571
RP3-402G11.5 ENSG00000073169.9 0.017558 0.045173 ENSG00000073169
HOXD13 ENSG00000128714.5 0.150521 0.080516 ENSG00000128714
ZNF672 ENSG00000171161.8 0.024212 0.042194 ENSG00000171161
PCDH8 ENSG00000136099.9 0.018906 0.037075 ENSG00000136099
OSGIN1 ENSG00000140961.8 0.297804 0.103129 ENSG00000140961
SLC25A39 ENSG00000013306.11 0.271761 0.077423 ENSG00000013306
KRI1 ENSG00000129347.15 0.283086 0.084552 ENSG00000129347
ZNF207 ENSG00000010244.12 0.079967 0.07519 ENSG00000010244
MT1X ENSG00000187193.8 0.176829 0.083231 ENSG00000187193
COMMD10 ENSG00000145781.4 0.177598 0.073625 ENSG00000145781
SEC23B ENSG00000101310.10 0.04816 0.052183 ENSG00000101310
REP15 ENSG00000174236.2 0.35661 0.092445 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.199193 0.071443 ENSG00000111328
ZDHHC13 ENSG00000177054.9 0.110164 0.067074 ENSG00000177054
SPPL2A ENSG00000138600.5 0.077019 0.053586 ENSG00000138600
PRPF31 ENSG00000105618.9 0.076923 0.079486 ENSG00000105618
LSMEM1 ENSG00000181016.5 0.017613 0.045741 ENSG00000181016
KCTD2 ENSG00000180901.6 0.09426 0.06783 ENSG00000180901
MPG ENSG00000103152.7 0.019421 0.040739 ENSG00000103152
LENG8 ENSG00000167615.12 0.040364 0.064847 ENSG00000167615
CPZ ENSG00000109625.14 0.07102 0.055833 ENSG00000109625
PSMA5 ENSG00000143106.8 0.047225 0.051608 ENSG00000143106
GTDC1 ENSG00000121964.9 0.012 0.040776 ENSG00000121964
HIGD2A ENSG00000146066.2 0.018161 0.041439 ENSG00000146066
C1GALT1 ENSG00000106392.5 0.040025 0.053657 ENSG00000106392
NRBP2 ENSG00000185189.11 0.091068 0.061742 ENSG00000185189
PEG3 ENSG00000198300.8 0.023519 0.056412 ENSG00000198300
GNPAT ENSG00000116906.7 0.370818 0.081819 ENSG00000116906
SNX7 ENSG00000162627.12 0.047346 0.055409 ENSG00000162627
NIPSNAP1 ENSG00000184117.7 0.062847 0.052238 ENSG00000184117
LHFP ENSG00000183722.7 0.092741 0.064213 ENSG00000183722
LAMC2 ENSG00000058085.10 0.12842 0.065547 ENSG00000058085
UBAP2L ENSG00000143569.14 0.062393 0.06173 ENSG00000143569
PARP14 ENSG00000173193.9 0.277691 0.078339 ENSG00000173193
ZNF329 ENSG00000181894.10 0.050376 0.042715 ENSG00000181894
TMEM165 ENSG00000134851.7 0.015499 0.037464 ENSG00000134851
SUPT20H ENSG00000102710.15 0.057355 0.051508 ENSG00000102710
STK38 ENSG00000112079.8 0.092444 0.062391 ENSG00000112079
TMEM140 ENSG00000146859.5 0.041053 0.045289 ENSG00000146859
UROD ENSG00000126088.8 0.289172 0.090209 ENSG00000126088
MSH3 ENSG00000113318.9 0.447583 0.079181 ENSG00000113318
TEX30 ENSG00000151287.12 0.011687 0.047819 ENSG00000151287
CPNE2 ENSG00000140848.12 0.106468 0.077904 ENSG00000140848
KDM4A ENSG00000066135.8 0.056384 0.057095 ENSG00000066135
ERP44 ENSG00000023318.7 0.029762 0.049467 ENSG00000023318
GATM ENSG00000171766.11 0.144503 0.060784 ENSG00000171766
ERMP1 ENSG00000099219.9 0.142392 0.073356 ENSG00000099219
NPIPB6 ENSG00000198156.6 0.209254 0.065505 ENSG00000198156
S1PR4 ENSG00000125910.4 0.078306 0.063741 ENSG00000125910
BBS2 ENSG00000125124.7 0.356166 0.079355 ENSG00000125124
PPP2CA ENSG00000113575.5 0.03834 0.051642 ENSG00000113575
AIFM2 ENSG00000042286.10 0.081452 0.073787 ENSG00000042286
LIN7A ENSG00000111052.3 0.022056 0.044774 ENSG00000111052
IGSF11 ENSG00000144847.8 0.041946 0.049156 ENSG00000144847
MS4A14 ENSG00000166928.6 0.156736 0.058522 ENSG00000166928
C5orf63 ENSG00000164241.9 0.101302 0.056339 ENSG00000164241
METTL13 ENSG00000010165.14 0.195906 0.066319 ENSG00000010165
GGT1 ENSG00000100031.14 0.158367 0.073519 ENSG00000100031
PEX6 ENSG00000124587.9 0.647417 0.058181 ENSG00000124587
NUP205 ENSG00000155561.10 0.053769 0.049271 ENSG00000155561
GPR179 ENSG00000188888.7 0.030651 0.054258 ENSG00000188888
LYRM5 ENSG00000205707.6 0.286195 0.082571 ENSG00000205707
RFC3 ENSG00000133119.8 0.031521 0.051118 ENSG00000133119
CPT1B ENSG00000205560.8 0.105206 0.059119 ENSG00000205560
SPTBN2 ENSG00000173898.7 0.034734 0.062147 ENSG00000173898
TTC38 ENSG00000075234.12 0.243339 0.084432 ENSG00000075234
CES2 ENSG00000172831.7 0.069478 0.055635 ENSG00000172831
CCDC65 ENSG00000139537.6 0.16619 0.064651 ENSG00000139537
EPHA1 ENSG00000146904.4 0.176175 0.073979 ENSG00000146904
KCNJ6 ENSG00000157542.7 0.118494 0.069215 ENSG00000157542
ZNF740 ENSG00000139651.9 0.076537 0.05339 ENSG00000139651
ARL9 ENSG00000196503.2 0.04368 0.058863 ENSG00000196503
CAPRIN2 ENSG00000110888.13 0.066745 0.055675 ENSG00000110888
CFHR3 ENSG00000116785.9 0.097235 0.062462 ENSG00000116785
ARHGAP24 ENSG00000138639.13 0.108232 0.058374 ENSG00000138639
ZBTB5 ENSG00000168795.4 0.011152 0.040026 ENSG00000168795
TMEM234 ENSG00000160055.15 0.057938 0.065963 ENSG00000160055
SIMC1 ENSG00000170085.13 0.068946 0.05597 ENSG00000170085
HENMT1 ENSG00000162639.11 0.054415 0.055819 ENSG00000162639
TNFRSF10D ENSG00000173530.5 0.0179 0.037934 ENSG00000173530
MMP15 ENSG00000102996.4 0.065705 0.063682 ENSG00000102996
PRKAG1 ENSG00000181929.7 0.061859 0.051739 ENSG00000181929
BTBD9 ENSG00000183826.12 0.036529 0.048368 ENSG00000183826
LRMP ENSG00000118308.10 0.064465 0.060856 ENSG00000118308
GLG1 ENSG00000090863.7 0.010666 0.046747 ENSG00000090863
SERINC3 ENSG00000132824.9 0.040377 0.057274 ENSG00000132824
ATP5SL ENSG00000105341.14 0.039387 0.052475 ENSG00000105341
EFCAB14 ENSG00000159658.6 0.034175 0.042239 ENSG00000159658
BEAN1 ENSG00000166546.9 0.023585 0.049494 ENSG00000166546
GSTO1 ENSG00000148834.8 0.016896 0.047745 ENSG00000148834
UQCR10 ENSG00000184076.10 0.119758 0.0626 ENSG00000184076
MRC1 ENSG00000120586.4 0.317502 0.081684 ENSG00000120586
EID3 ENSG00000255150.1 0.045041 0.067093 ENSG00000255150
KRT74 ENSG00000170484.5 0.04742 0.051519 ENSG00000170484
PCDHAC1 ENSG00000248383.3 0.057565 0.047908 ENSG00000248383
ACP5 ENSG00000102575.6 0.05448 0.052062 ENSG00000102575
ADAMTS16 ENSG00000145536.11 0.018798 0.042771 ENSG00000145536
RPS13 ENSG00000110700.2 0.095832 0.06635 ENSG00000110700
FPGT-TNNI3K ENSG00000259030.1 0.026643 0.037408 ENSG00000259030
LHFPL4 ENSG00000156959.7 0.065642 0.058461 ENSG00000156959
PPM1H ENSG00000111110.7 0.015442 0.043177 ENSG00000111110
GRAP ENSG00000154016.9 0.030094 0.05229 ENSG00000154016
DNAH7 ENSG00000118997.9 0.168511 0.064647 ENSG00000118997
PCNXL3 ENSG00000197136.4 0.019374 0.040056 ENSG00000197136
DUSP18 ENSG00000167065.9 0.028215 0.040208 ENSG00000167065
CASR ENSG00000036828.9 0.031496 0.042097 ENSG00000036828
ACAP1 ENSG00000072818.7 0.02331 0.054796 ENSG00000072818
TMOD2 ENSG00000128872.5 0.063788 0.045996 ENSG00000128872
ZNF302 ENSG00000089335.16 0.276423 0.072461 ENSG00000089335
DVL3 ENSG00000161202.13 0.088693 0.080355 ENSG00000161202
XAB2 ENSG00000076924.7 0.329357 0.081824 ENSG00000076924
EEF1A2 ENSG00000101210.6 0.041489 0.065577 ENSG00000101210
AP000350.4 ENSG00000218537.1 0.698768 0.055719 ENSG00000218537
SSBP2 ENSG00000145687.11 0.05855 0.056605 ENSG00000145687
POU2F3 ENSG00000137709.5 0.034643 0.054562 ENSG00000137709
TMC2 ENSG00000149488.11 0.258639 0.081204 ENSG00000149488
CIZ1 ENSG00000148337.15 0.029926 0.054411 ENSG00000148337
MKL1 ENSG00000196588.10 0.047002 0.045028 ENSG00000196588
MYSM1 ENSG00000162601.5 0.069178 0.053768 ENSG00000162601
ARHGAP40 ENSG00000124143.6 0.012867 0.059114 ENSG00000124143
C10orf129 ENSG00000173124.10 0.224699 0.079624 ENSG00000173124
ISLR2 ENSG00000167178.11 0.0223 0.040131 ENSG00000167178
FBXO21 ENSG00000135108.10 0.028052 0.032229 ENSG00000135108
ATP6AP1L ENSG00000205464.7 0.578745 0.06559 ENSG00000205464
ZNF530 ENSG00000183647.6 0.012833 0.042838 ENSG00000183647
DAPK3 ENSG00000167657.7 0.047249 0.068693 ENSG00000167657
SPOP ENSG00000121067.13 0.025117 0.04757 ENSG00000121067
ENPP4 ENSG00000001561.6 0.166108 0.072835 ENSG00000001561
C1orf192 ENSG00000188931.3 0.050704 0.056485 ENSG00000188931
HOXB3 ENSG00000120093.7 0.045218 0.056184 ENSG00000120093
UBE2E3 ENSG00000170035.11 0.118685 0.064728 ENSG00000170035
LTBR ENSG00000111321.6 0.078567 0.056598 ENSG00000111321
KANK2 ENSG00000197256.6 0.069615 0.058658 ENSG00000197256
EIF2S3L ENSG00000180574.3 0.018342 0.05126 ENSG00000180574
ERO1L ENSG00000197930.8 0.037703 0.054021 ENSG00000197930
RTFDC1 ENSG00000022277.8 0.040966 0.05228 ENSG00000022277
RWDD2A ENSG00000013392.6 0.155444 0.07196 ENSG00000013392
CYB5R1 ENSG00000159348.8 0.016847 0.048064 ENSG00000159348
STAM ENSG00000136738.10 0.029651 0.046925 ENSG00000136738
KRT79 ENSG00000185640.5 0.063599 0.059807 ENSG00000185640
RFX7 ENSG00000181827.10 0.305781 0.073382 ENSG00000181827
C16orf95 ENSG00000260456.2 0.057969 0.064372 ENSG00000260456
PLEKHA7 ENSG00000166689.10 0.034159 0.051947 ENSG00000166689
AASDH ENSG00000157426.9 0.24504 0.071634 ENSG00000157426
DZIP3 ENSG00000198919.8 0.116691 0.059871 ENSG00000198919
CCDC155 ENSG00000161609.5 0.059307 0.059102 ENSG00000161609
SEPT8 ENSG00000164402.9 0.385984 0.081566 ENSG00000164402
CYP4A22 ENSG00000162365.7 0.211969 0.070787 ENSG00000162365
ABCA10 ENSG00000154263.13 0.041256 0.055917 ENSG00000154263
NPDC1 ENSG00000107281.5 0.054779 0.049173 ENSG00000107281
KIF24 ENSG00000186638.11 0.062728 0.050184 ENSG00000186638
CST7 ENSG00000077984.4 0.06557 0.049989 ENSG00000077984
ASRGL1 ENSG00000162174.8 0.151453 0.071728 ENSG00000162174
ZFY ENSG00000067646.7 0.059957 0.053284 ENSG00000067646
ZMYND8 ENSG00000101040.15 0.033042 0.049888 ENSG00000101040
SEC63 ENSG00000025796.9 0.022233 0.046595 ENSG00000025796
DDX4 ENSG00000152670.14 0.048707 0.05358 ENSG00000152670
WDR63 ENSG00000162643.8 0.034316 0.051899 ENSG00000162643
ZNF197 ENSG00000186448.10 0.090226 0.049077 ENSG00000186448
FZD6 ENSG00000164930.7 0.07214 0.055959 ENSG00000164930
RARG ENSG00000172819.12 0.089791 0.063248 ENSG00000172819
TMCO3 ENSG00000150403.13 0.018691 0.041396 ENSG00000150403
PRDM5 ENSG00000138738.6 0.074026 0.056853 ENSG00000138738
GLTSCR1L ENSG00000112624.8 0.022294 0.048201 ENSG00000112624
LMBR1L ENSG00000139636.11 0.131543 0.06183 ENSG00000139636
ZNF814 ENSG00000204514.5 0.195471 0.071471 ENSG00000204514
FOXO6 ENSG00000204060.4 0.020448 0.038125 ENSG00000204060
ATF1 ENSG00000123268.4 0.051624 0.036091 ENSG00000123268
ARMC10 ENSG00000170632.9 0.065046 0.056094 ENSG00000170632
TRMT10C ENSG00000174173.6 0.0126 0.028682 ENSG00000174173
CYLD ENSG00000083799.13 0.037289 0.057061 ENSG00000083799
CYP7A1 ENSG00000167910.3 0.028507 0.057733 ENSG00000167910
PTK2 ENSG00000169398.15 0.011184 0.032573 ENSG00000169398
PKP2 ENSG00000057294.9 0.03561 0.041656 ENSG00000057294
PDZD2 ENSG00000133401.11 0.045908 0.042363 ENSG00000133401
PROCA1 ENSG00000167525.9 0.016854 0.039438 ENSG00000167525
HDHD2 ENSG00000167220.7 0.032668 0.060884 ENSG00000167220
MMRN1 ENSG00000138722.5 0.025691 0.04292 ENSG00000138722
GALNT18 ENSG00000110328.5 0.188342 0.092517 ENSG00000110328
THSD1 ENSG00000136114.11 0.026874 0.039964 ENSG00000136114
PPARA ENSG00000186951.12 0.690227 0.061375 ENSG00000186951
FANCG ENSG00000221829.5 0.032281 0.035547 ENSG00000221829
GNL3 ENSG00000163938.12 0.07641 0.056602 ENSG00000163938
